


Epoch [7/200], Average Loss: 0.504, Train Acc: 0.918, Train IoU: 0.780,Validation Acc: 0.883, Validation IoU: 0.700
Epoch [8/200], Average Loss: 0.493, Train Acc: 0.883, Train IoU: 0.789,Validation Acc: 0.880, Validation IoU: 0.694
Epoch [9/200], Average Loss: 0.487, Train Acc: 0.846, Train IoU: 0.792,Validation Acc: 0.869, Validation IoU: 0.694
Epoch [10/200], Average Loss: 0.484, Train Acc: 0.828, Train IoU: 0.795,Validation Acc: 0.872, Validation IoU: 0.693
Epoch [1/200], Average Loss: 0.560, Train Acc: 0.865, Train IoU: 0.756,Validation Acc: 0.863, Validation IoU: 0.686
Epoch [2/200], Average Loss: 0.549, Train Acc: 0.893, Train IoU: 0.760,Validation Acc: 0.872, Validation IoU: 0.684
Epoch [3/200], Average Loss: 0.540, Train Acc: 0.878, Train IoU: 0.766,Validation Acc: 0.886, Validation IoU: 0.690
Epoch [4/200], Average Loss: 0.535, Train Acc: 0.878, Train IoU: 0.767,Validation Acc: 0.876, Validation IoU: 0.688
Epoch [5/200], Average Loss: 0.523, Train Acc: 0.867, Train IoU: 0.773,Validation Acc: 0.871, Validation IoU: 0.684
Epoch [6/200], Average Loss: 0.518, Train Acc: 0.837, Train IoU: 0.777,Validation Acc: 0.887, Validation IoU: 0.691
Epoch [7/200], Average Loss: 0.475, Train Acc: 0.888, Train IoU: 0.804,Validation Acc: 0.882, Validation IoU: 0.703
Epoch [8/200], Average Loss: 0.465, Train Acc: 0.909, Train IoU: 0.811,Validation Acc: 0.882, Validation IoU: 0.709
Epoch [9/200], Average Loss: 0.460, Train Acc: 0.912, Train IoU: 0.814,Validation Acc: 0.887, Validation IoU: 0.708
Epoch [10/200], Average Loss: 0.456, Train Acc: 0.905, Train IoU: 0.817,Validation Acc: 0.888, Validation IoU: 0.709
Epoch [11/200], Average Loss: 0.453, Train Acc: 0.924, Train IoU: 0.818,Validation Acc: 0.883, Validation IoU: 0.709
Epoch [12/200], Average Loss: 0.451, Train Acc: 0.895, Train IoU: 0.820,Validation Acc: 0.884, Validation IoU: 0.709
Epoch [13/200], Average Loss: 0.445, Train Acc: 0.916, Train IoU: 0.823,Validation Acc: 0.884, Validation IoU: 0.710
Epoch [14/200], Average Loss: 0.446, Train Acc: 0.869, Train IoU: 0.823,Validation Acc: 0.884, Validation IoU: 0.709
Epoch [15/200], Average Loss: 0.444, Train Acc: 0.912, Train IoU: 0.823,Validation Acc: 0.884, Validation IoU: 0.707
Epoch [16/200], Average Loss: 0.444, Train Acc: 0.886, Train IoU: 0.823,Validation Acc: 0.883, Validation IoU: 0.705
